"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1961-1-ND","NLC453232T-270K-PF","TDK Corporation","INDUCTOR WW PWR 27UH 330MA 10%",1400,0,"0.38000",0,1,"Cut Tape (CT)","NLC","-","-","27µH","±10%","330mA","-","Unshielded","1.2 Ohm Max","10 @ 2.52MHz","16MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6433-1-ND","NL453232T-3R9J-PF","TDK Corporation","INDUCTOR SHIELD 3.9UH 5% 1812",1505,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","3.9µH","±5%","330mA","-","Unshielded","900 mOhm Max","50 @ 7.96MHz","40MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6443-1-ND","NL453232T-820J-PF","TDK Corporation","INDUCTOR SHIELD 82UH 5% 1812",1407,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","82µH","±5%","120mA","-","Unshielded","7 Ohm Max","50 @ 2.52MHz","8MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6427-1-ND","NL453232T-2R7J-PF","TDK Corporation","INDUCTOR SHIELD 2.7UH 5% 1812",1305,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","2.7µH","±5%","370mA","-","Unshielded","750 mOhm Max","50 @ 7.96MHz","50MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6415-1-ND","NL453232T-151J-PF","TDK Corporation","INDUCTOR SHIELD 150UH 5% 1812",1295,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","150µH","±5%","105mA","-","Unshielded","9 Ohm Max","40 @ 796kHz","5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6432-1-ND","NL453232T-3R3J-PF","TDK Corporation","INDUCTOR SHIELD 3.3UH 5% 1812",1271,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","3.3µH","±5%","355mA","-","Unshielded","800 mOhm Max","50 @ 7.96MHz","45MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6430-1-ND","NL453232T-390J-PF","TDK Corporation","INDUCTOR SHIELD 39UH 5% 1812",1188,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","39µH","±5%","150mA","-","Unshielded","4.5 Ohm Max","50 @ 2.52MHz","10MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6437-1-ND","NL453232T-560J-PF","TDK Corporation","INDUCTOR SHIELD 56UH 5% 1812",1135,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","56µH","±5%","135mA","-","Unshielded","5.5 Ohm Max","50 @ 2.52MHz","9MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6413-1-ND","NL453232T-121J-PF","TDK Corporation","INDUCTOR SHIELD 120UH 5% 1812",1094,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","120µH","±5%","110mA","-","Unshielded","8 Ohm Max","40 @ 796kHz","6MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6422-1-ND","NL453232T-220J-PF","TDK Corporation","INDUCTOR SHIELD 22UH 5% 1812",1087,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","22µH","±5%","180mA","-","Unshielded","3.2 Ohm Max","50 @ 2.52MHz","13MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6436-1-ND","NL453232T-4R7J-PF","TDK Corporation","INDUCTOR SHIELD 4.7UH 5% 1812",1080,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","4.7µH","±5%","315mA","-","Unshielded","1 Ohm Max","50 @ 7.96MHz","35MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6445-1-ND","NL453232T-8R2J-PF","TDK Corporation","INDUCTOR SHIELD 8.2UH 5% 1812",1051,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","8.2µH","±5%","270mA","-","Unshielded","1.4 Ohm Max","50 @ 7.96MHz","25MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6417-1-ND","NL453232T-181J-PF","TDK Corporation","INDUCTOR SHIELD 180UH 5% 1812",1037,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","180µH","±5%","102mA","-","Unshielded","9.5 Ohm Max","40 @ 796kHz","5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/NLFC453232_Rev2009.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6463-1-ND","NLFC453232T-151K-PF","TDK Corporation","INDUCTOR SHIELD 150UH 10% 1812",1878,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","150µH","±10%","65mA","-","Shielded","2.3 Ohm","10 @ 796kHz","7MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nl_02.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6472-1-ND","NLFC453232T-470K-PF","TDK Corporation","INDUCTOR SHIELD 47UH 10% 1812",1154,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","47µH","±10%","120mA","-","Shielded","850 mOhm","10 @ 2.52MHz","11.5MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1964-1-ND","NLC453232T-470K-PF","TDK Corporation","INDUCTOR WW PWR 47UH 260MA 10%",672,0,"0.38000",0,1,"Cut Tape (CT)","NLC","-","-","47µH","±10%","260mA","-","Unshielded","1.9 Ohm Max","10 @ 2.52MHz","11.5MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1946-1-ND","NLC453232T-1R5K-PF","TDK Corporation","INDUCTOR WW PWR 1.5UH 950MA 10%",983,0,"0.38000",0,1,"Cut Tape (CT)","NLC","-","-","1.5µH","±10%","950mA","-","Unshielded","150 mOhm Max","10 @ 7.96MHz","130MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1971-1-ND","NLC453232T-181K-PF","TDK Corporation","INDUCTOR WW PWR 180UH 120MA 10%",791,0,"0.38000",0,1,"Cut Tape (CT)","NLC","-","-","180µH","±10%","120mA","-","Unshielded","7.5 Ohm Max","20 @ 796kHz","6.5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1973-1-ND","NLC453232T-271K-PF","TDK Corporation","INDUCTOR WW PWR 270UH 100MA 10%",830,0,"0.38000",0,1,"Cut Tape (CT)","NLC","-","-","270µH","±10%","100mA","-","Unshielded","11 Ohm Max","20 @ 796kHz","5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6414-1-ND","NL453232T-150J-PF","TDK Corporation","INDUCTOR SHIELD 15UH 5% 1812",849,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","15µH","±5%","200mA","-","Unshielded","2.5 Ohm Max","50 @ 2.52MHz","17MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6419-1-ND","NL453232T-1R2J-PF","TDK Corporation","INDUCTOR SHIELD 1.2UH 5% 1812",873,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","1.2µH","±5%","430mA","-","Unshielded","550 mOhm Max","50 @ 7.96MHz","80MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6428-1-ND","NL453232T-330J-PF","TDK Corporation","INDUCTOR SHIELD 33UH 5% 1812",840,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","33µH","±5%","160mA","-","Unshielded","4 Ohm Max","50 @ 2.52MHz","11MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6429-1-ND","NL453232T-331J-PF","TDK Corporation","INDUCTOR SHIELD 330UH 5% 1812",896,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","330µH","±5%","85mA","-","Unshielded","14 Ohm Max","40 @ 796kHz","3.5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6431-1-ND","NL453232T-391J-PF","TDK Corporation","INDUCTOR SHIELD 390UH 5% 1812",998,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","390µH","±5%","80mA","-","Unshielded","16 Ohm Max","40 @ 796kHz","3MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6438-1-ND","NL453232T-561J-PF","TDK Corporation","INDUCTOR SHIELD 560UH 5% 1812",1000,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","560µH","±5%","50mA","-","Unshielded","30 Ohm Max","30 @ 796kHz","3MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nl_02.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6462-1-ND","NLFC453232T-150K-PF","TDK Corporation","INDUCTOR SHIELD 15UH 10% 1812",578,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","15µH","±10%","200mA","-","Shielded","300 mOhm","10 @ 2.52MHz","20MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/NLFC453232_Rev2009.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6467-1-ND","NLFC453232T-221K-PF","TDK Corporation","INDUCTOR SHIELD 220UH 10% 1812",501,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","220µH","±10%","55mA","-","Shielded","3.8 Ohm","10 @ 796kHz","5.5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6412-1-ND","NL453232T-120J-PF","TDK Corporation","INDUCTOR SHIELD 12UH 5% 1812",973,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","12µH","±5%","225mA","-","Unshielded","2 Ohm Max","50 @ 2.52MHz","18MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6421-1-ND","NL453232T-1R8J-PF","TDK Corporation","INDUCTOR SHIELD 1.8UH 5% 1812",999,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","1.8µH","±5%","390mA","-","Unshielded","650 mOhm Max","50 @ 7.96MHz","60MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nl_02.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6465-1-ND","NLFC453232T-1R5M-PF","TDK Corporation","INDUCTOR SHIELD 1.5UH 20% 1812",989,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","1.5µH","±20%","700mA","-","Shielded","60 mOhm","10 @ 7.96MHz","130MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/NLFC453232_Rev2009.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6470-1-ND","NLFC453232T-331K-PF","TDK Corporation","INDUCTOR SHIELD 330UH 10% 1812",685,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","330µH","±10%","45mA","-","Shielded","6 Ohm","10 @ 796kHz","4MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nl_02.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6474-1-ND","NLFC453232T-680K-PF","TDK Corporation","INDUCTOR SHIELD 68UH 10% 1812",639,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","68µH","±10%","100mA","-","Shielded","1.2 Ohm","10 @ 2.52MHz","10MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6420-1-ND","NL453232T-1R5J-PF","TDK Corporation","INDUCTOR SHIELD 1.5UH 5% 1812",509,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","1.5µH","±5%","410mA","-","Unshielded","600 mOhm Max","50 @ 7.96MHz","70MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6434-1-ND","NL453232T-470J-PF","TDK Corporation","INDUCTOR SHIELD 47UH 5% 1812",500,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","47µH","±5%","140mA","-","Unshielded","5 Ohm Max","50 @ 2.52MHz","10MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6410-1-ND","NL453232T-101J-PF","TDK Corporation","INDUCTOR SHIELD 100UH 5% 1812",313,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","100µH","±5%","110mA","-","Unshielded","8 Ohm Max","40 @ 796kHz","8MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6435-1-ND","NL453232T-471J-PF","TDK Corporation","INDUCTOR SHIELD 470UH 5% 1812",249,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","470µH","±5%","62mA","-","Unshielded","26 Ohm Max","40 @ 796kHz","3MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nl_02.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6471-1-ND","NLFC453232T-3R3M-PF","TDK Corporation","INDUCTOR SHIELD 3.3UH 20% 1812",425,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","3.3µH","±20%","460mA","-","Shielded","90 mOhm","10 @ 7.96MHz","45MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://www.tdk.co.jp/tefe02/e511_nl_02.pdf","http://media.digikey.com/Photos/TDK%20Photos/NLFC453232T-100K-PF.jpg","445-6460-1-ND","NLFC453232T-100K-PF","TDK Corporation","INDUCTOR SHIELD 10UH 10% 1812",79,0,"0.58000",0,1,"Cut Tape (CT)","NLFC","Wirewound","-","10µH","±10%","250mA","-","Shielded","210 mOhm","10 @ 2.52MHz","22MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/photos/TDK%20Photos/NL453232T-102J-PF.JPG","445-6444-1-ND","NL453232T-821J-PF","TDK Corporation","INDUCTOR SHIELD 820UH 5% 1812",0,0,"0.39000",0,1,"Cut Tape (CT)","NL","Wirewound","-","820µH","±5%","30mA","-","Unshielded","35 Ohm Max","30 @ 796kHz","2.5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/Renders/TDK%20Renders/NL453232T.jpg","445-1126-1-ND","NL453232T-331J","TDK Corporation","INDUCTOR SHIELD 330UH 5% 1812",0,0,"Call",0,1,"Cut Tape (CT)","NL","Wirewound","-","330µH","±5%","85mA","-","Unshielded","14 Ohm Max","40 @ 796kHz","3.5MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/Renders/TDK%20Renders/NL453232T.jpg","445-1127-1-ND","NL453232T-471J","TDK Corporation","INDUCTOR SHIELD 470UH 5% 1812",0,0,"Call",0,1,"Cut Tape (CT)","NL","Wirewound","-","470µH","±5%","62mA","-","Unshielded","26 Ohm Max","40 @ 796kHz","3MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/Renders/TDK%20Renders/NL453232T.jpg","445-1128-1-ND","NL453232T-681J","TDK Corporation","INDUCTOR SHIELD 680UH 5% 1812",0,0,"Call",0,1,"Cut Tape (CT)","NL","Wirewound","-","680µH","±5%","50mA","-","Unshielded","30 Ohm Max","30 @ 796kHz","3MHz","-40°C ~ 105°C","796kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/nl4532.pdf","http://media.digikey.com/Renders/TDK%20Renders/NL453232T.jpg","445-1129-1-ND","NL453232T-102J","TDK Corporation","INDUCTOR SHIELD 1000UH 5% 1812",0,0,"Call",0,1,"Cut Tape (CT)","NL","Wirewound","-","1mH","±5%","30mA","-","Unshielded","40 Ohm Max","30 @ 252kHz","2.5MHz","-40°C ~ 105°C","252kHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/NLC4532_Rev2003.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1158-1-ND","NLC453232T-1R0K","TDK Corporation","INDUCTOR 1UH 10% 453232",0,0,"Call",0,1,"Cut Tape (CT)","NLC","-","-","1µH","±10%","1.05A","-","Unshielded","110 mOhm Max","10 @ 7.96MHz","200MHz","-40°C ~ 85°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/NLC4532_Rev2003.pdf","http://media.digikey.com/photos/TDK%20Photos/NLC4532%20SERIES.jpg","445-1159-1-ND","NLC453232T-1R5K","TDK Corporation","INDUCTOR 1.5UH 10% 453232",0,0,"Call",0,1,"Cut Tape (CT)","NLC","-","-","1.5µH","±10%","950mA","-","Unshielded","150 mOhm Max","10 @ 7.96MHz","130MHz","-40°C ~ 85°C","7.96MHz","Surface Mount","1812 (4532 Metric)","0.177"" L x 0.126"" W (4.50mm x 3.20mm)","0.134"" (3.40mm)","1812"
