"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16388-1-ND","NLCV32T-151K-EF","TDK Corporation","IND UCTOR POWER 150UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","150µH","±10%","100mA","-","Unshielded","7.93 Ohm Max","20 @ 796kHz","8MHz","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16389-1-ND","NLCV32T-1R0M-EF","TDK Corporation","IND UCTOR POWER 1.0UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","1µH","±20%","1A","-","Unshielded","78 mOhm Max","10 @ 7.96MHz","100MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16394-1-ND","NLCV32T-221K-EF","TDK Corporation","IND UCTOR POWER 220UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","220µH","±10%","80mA","-","Unshielded","10.92 Ohm Max","20 @ 796kHz","7MHz","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16401-1-ND","NLCV32T-470K-EF","TDK Corporation","IND UCTOR POWER 47UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","47µH","±10%","180mA","-","Unshielded","2.132 Ohm Max","15 @ 2.52MHz","14MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16402-1-ND","NLCV32T-4R7M-EF","TDK Corporation","IND UCTOR POWER 4.7UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","4.7µH","±20%","620mA","-","Unshielded","260 mOhm Max","15 @ 7.96MHz","46MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV32T%20SERIES.jpg","445-16618-1-ND","NLV32T-R15J-EF","TDK Corporation","INDUCTOR POWER 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","Ferrite","150nH","±5%","450mA","-","Unshielded","250 mOhm Max","30 @ 25.2MHz","450MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV32T%20SERIES.jpg","445-16626-1-ND","NLV32T-R33J-EF","TDK Corporation","INDUCTOR POWER 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","Ferrite","330nH","±5%","450mA","-","Unshielded","400 mOhm Max","30 @ 25.2MHz","300MHz","-40°C ~ 105°C","25.2MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16386-1-ND","NLCV32T-100K-EFR","TDK Corporation","IND UCTOR POWER 10UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","10µH","±10%","600mA","-","Unshielded","504 mOhm Max","20 @ 2.52MHz","30MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16390-1-ND","NLCV32T-1R0M-EFR","TDK Corporation","IND UCTOR POWER 1.0UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","1µH","±20%","1.7A","-","Unshielded","66 mOhm Max","15 @ 7.96MHz","100MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16396-1-ND","NLCV32T-2R2M-EFR","TDK Corporation","IND UCTOR POWER 2.2UH 1210",4000,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","2.2µH","±20%","1.2A","-","Unshielded","138 mOhm Max","15 @ 7.96MHz","68MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15758-1-ND","NLFV32T-100K-EF","TDK Corporation","INDUCTOR 10UH 250MA",5085,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","10µH","±10%","250mA","-","Shielded","200 mOhm","-","-","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15766-1-ND","NLFV32T-221K-EF","TDK Corporation","INDUCTOR 220UH 10% 1210",5801,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","220µH","±10%","40mA","-","Shielded","5.1 Ohm","-","-","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15759-1-ND","NLFV32T-101K-EF","TDK Corporation","INDUCTOR POWER 100UH 55MA",3715,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","100µH","±10%","55mA","-","Shielded","2.2 Ohm","-","-","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15760-1-ND","NLFV32T-102K-EF","TDK Corporation","INDUCTOR 1MH 10% 1210",2933,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","1mH","±10%","20mA","-","Shielded","22.5 Ohm","-","-","-40°C ~ 105°C","252kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15761-1-ND","NLFV32T-150K-EF","TDK Corporation","INDUCTOR 15UH 10% 1210",3980,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","15µH","±10%","140mA","-","Shielded","300 mOhm","-","-","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15762-1-ND","NLFV32T-151K-EF","TDK Corporation","INDUCTOR 150UH 10% 1210",3800,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","150µH","±10%","50mA","-","Shielded","2.9 Ohm","-","-","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15763-1-ND","NLFV32T-1R0M-EF","TDK Corporation","INDUCTOR 1UH 20%",3432,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","1µH","±20%","750mA","-","Shielded","60 mOhm","-","-","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15764-1-ND","NLFV32T-1R5M-EF","TDK Corporation","INDUCTOR WIREWOUND 1.5UH",3975,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","1.5µH","±20%","600mA","-","Shielded","70 mOhm","-","-","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15765-1-ND","NLFV32T-220K-EF","TDK Corporation","INDUCTOR 22UH 10% 1210",3700,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","22µH","±10%","120mA","-","Shielded","400 mOhm","-","-","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15767-1-ND","NLFV32T-2R2M-EF","TDK Corporation","INDUCTOR 2.2UH 20% 1210",3890,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","2.2µH","±20%","500mA","-","Shielded","90 mOhm","-","-","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15768-1-ND","NLFV32T-330K-EF","TDK Corporation","INDUCTOR 33UH 10% 1210",3965,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","33µH","±10%","95mA","-","Shielded","650 mOhm","-","-","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15769-1-ND","NLFV32T-331K-EF","TDK Corporation","INDUCTOR 330UH 10% 1210",3890,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","330µH","±10%","35mA","-","Shielded","6.8 Ohm","-","-","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15770-1-ND","NLFV32T-3R3M-EF","TDK Corporation","INDUCTOR 3.3UH 20% 1210",3965,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","3.3µH","±20%","420mA","-","Shielded","110 mOhm","-","-","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15771-1-ND","NLFV32T-470K-EF","TDK Corporation","INDUCTOR 47UH 10% 1210",3454,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","47µH","±10%","90mA","-","Shielded","850 mOhm","-","-","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15772-1-ND","NLFV32T-471K-EF","TDK Corporation","INDUCTOR 470UH 10% 1210",3808,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","470µH","±10%","30mA","-","Shielded","14.5 Ohm","-","-","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15773-1-ND","NLFV32T-4R7M-EF","TDK Corporation","INDUCTOR 4.7UH 20% 1210",3465,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","4.7µH","±20%","360mA","-","Shielded","130 mOhm","-","-","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15774-1-ND","NLFV32T-680K-EF","TDK Corporation","INDUTOR 68UH 10% 1210",3635,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","68µH","±10%","70mA","-","Shielded","1.3 Ohm","-","-","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15775-1-ND","NLFV32T-681K-EF","TDK Corporation","INDUCTOR 680UH 10% 1210",3950,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","680µH","±10%","25mA","-","Shielded","18.5 Ohm","-","-","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlfv_en.pdf","-","445-15776-1-ND","NLFV32T-6R8M-EF","TDK Corporation","INDUCTOR 6.8UH 20% 1210",3935,0,"0.34000",0,1,"Cut Tape (CT)","NLFV","Wirewound","Ferrite","6.8µH","±20%","260mA","-","Shielded","170 mOhm","-","-","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.094"" (2.40mm)","1210 (3225 Metric)"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-1541-1-ND","NLCV32T-330K-PF","TDK Corporation","INDUCTOR POWER 33UH 1210",2434,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","-","33µH","±10%","240mA","-","Unshielded","1.1 Ohm","15 @ 2.52MHz","17MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-1546-1-ND","NLCV32T-331K-PF","TDK Corporation","INDUCTOR POWER 330UH 1210",1843,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","-","330µH","±10%","70mA","-","Unshielded","12.3 Ohm","20 @ 796kHz","6MHz","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-1543-1-ND","NLCV32T-101K-PF","TDK Corporation","INDUCTOR POWER 100UH 1210",1053,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","-","100µH","±10%","120mA","-","Unshielded","3.7 Ohm","15 @ 796kHz","10MHz","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://www.tdk.co.jp/tefe02/e511_nlcv_nlc.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-3644-1-ND","NLCV32T-R22M-PFR","TDK Corporation","INDUCTOR .22UH 2.40A 20% 1210",1498,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","-","220nH","±20%","2.4A","-","Unshielded","27 mOhm","10 @ 25.2MHz","400MHz","-40°C ~ 125°C","25.2MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/FLF3215T_Rev2009.pdf","http://media.digikey.com/photos/TDK%20Photos/FLF3215T-1R0N.JPG","445-4844-1-ND","FLF3215T-1R0N","TDK Corporation","INDUCTOR 1.0UH 2.0A 30% SMD",1533,0,"0.36000",0,1,"Cut Tape (CT)","FLF","Wirewound","-","1µH","±30%","2.35A","2A","Shielded","30 mOhm","-","100MHz","-40°C ~ 125°C","1MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.065"" (1.65mm)","-"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV32T%20SERIES.jpg","445-1521-1-ND","NLV32T-4R7J-PF","TDK Corporation","INDUCTOR POWER 4.7UH 1210",454,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","-","4.7µH","±5%","220mA","-","Unshielded","1.5 Ohm Max","30 @ 7.96MHz","50MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16385-1-ND","NLCV32T-100K-EF","TDK Corporation","IND UCTOR POWER 10UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","10µH","±10%","450mA","-","Unshielded","468 mOhm Max","15 @ 2.52MHz","30MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16387-1-ND","NLCV32T-150K-EF","TDK Corporation","IND UCTOR POWER 15UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","15µH","±10%","370mA","-","Unshielded","728 mOhm Max","15 @ 2.52MHz","26MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16391-1-ND","NLCV32T-1R5M-EF","TDK Corporation","IND UCTOR POWER 1.5UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","1.5µH","±20%","830mA","-","Unshielded","143 mOhm Max","10 @ 7.96MHz","80MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16393-1-ND","NLCV32T-220K-EF","TDK Corporation","IND UCTOR POWER 22UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","22µH","±10%","300mA","-","Unshielded","1.001 Ohm Max","15 @ 2.52MHz","21MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16395-1-ND","NLCV32T-2R2M-EF","TDK Corporation","IND UCTOR POWER 2.2UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","2.2µH","±20%","770mA","-","Unshielded","169 mOhm Max","10 @ 7.96MHz","68MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16397-1-ND","NLCV32T-330K-EF","TDK Corporation","IND UCTOR POWER 33UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","33µH","±10%","240mA","-","Unshielded","1.43 Ohm Max","15 @ 2.52MHz","17MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16398-1-ND","NLCV32T-331K-EF","TDK Corporation","IND UCTOR POWER 330UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","330µH","±10%","70mA","-","Unshielded","15.99 Ohm Max","20 @ 796kHz","6MHz","-40°C ~ 105°C","796kHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16399-1-ND","NLCV32T-3R3M-EF","TDK Corporation","IND UCTOR POWER 3.3UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","3.3µH","±20%","690mA","-","Unshielded","208 mOhm Max","10 @ 7.96MHz","54MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16404-1-ND","NLCV32T-680K-EF","TDK Corporation","IND UCTOR POWER 68UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","68µH","±10%","140mA","-","Unshielded","3.64 Ohm Max","15 @ 2.52MHz","12MHz","-40°C ~ 105°C","2.52MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_decoupling_nlcv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLCV32T%20SERIES.jpg","445-16405-1-ND","NLCV32T-6R8M-EF","TDK Corporation","IND UCTOR POWER 6.8UH 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLCV","Wirewound","Ferrite","6.8µH","±20%","530mA","-","Unshielded","351 mOhm Max","15 @ 7.96MHz","38MHz","-40°C ~ 105°C","7.96MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV32T%20SERIES.jpg","445-16524-1-ND","NLV32T-010J-EF","TDK Corporation","INDUCTOR POWER 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","Ferrite","10nH","±5%","450mA","-","Unshielded","130 mOhm Max","15 @ 100MHz","2.5GHz","-40°C ~ 105°C","100MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
"http://product.tdk.com/inductor/ind/en/documents/inductor_commercial_standard_nlv_en.pdf","http://media.digikey.com/photos/TDK%20Photos/NLV32T%20SERIES.jpg","445-16526-1-ND","NLV32T-012J-EF","TDK Corporation","INDUCTOR POWER 1210",0,0,"0.22000",0,1,"Cut Tape (CT)","NLV","Wirewound","Ferrite","12nH","±5%","450mA","-","Unshielded","140 mOhm Max","17 @ 100MHz","2.3GHz","-40°C ~ 105°C","100MHz","Surface Mount","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.095"" (2.40mm)","1210"
