"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (EUR)","@ qty","Minimum Quantity","Packaging","Series","Type","Material - Core","Inductance","Tolerance","Current Rating","Current - Saturation","Shielding","DC Resistance (DCR)","Q @ Freq","Frequency - Self Resonant","Operating Temperature","Frequency - Test","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Supplier Device Package"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8979-1-ND","MLF2012C270M","TDK Corporation","INDUCTOR MULTILAYER 27UH 0805",3640,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","27µH","±20%","5mA","-","Shielded","1 Ohm Max","30 @ 1MHz","17MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6399-1-ND","MLZ2012M330WT000","TDK Corporation","INDUCTOR MULTILAYER 33UH 0805",2940,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","33µH","±20%","190mA","55mA","Shielded","2.6 Ohm","-","28MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1065-1-ND","MLF2012C330KT000","TDK Corporation","INDUCTOR MULTILAYER 33UH 0805",24206,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","33µH","±10%","5mA","-","Shielded","1.1 Ohm Max","30 @ 400kHz","15MHz","-40°C ~ 85°C","400kHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8980-1-ND","MLF2012C330M","TDK Corporation","INDUCTOR MULTILAYER 33UH 0805",4980,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","33µH","±20%","5mA","-","Shielded","1.1 Ohm Max","30 @ 400kHz","15MHz","-40°C ~ 85°C","400kHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1066-1-ND","MLF2012K390KT000","TDK Corporation","INDUCTOR MULTILAYER 39UH 0805",12600,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","39µH","±10%","4mA","-","Shielded","2.4 Ohm Max","35 @ 2MHz","13MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-9000-1-ND","MLF2012K390M","TDK Corporation","INDUCTOR MULTILAYER 39UH 0805",3842,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","39µH","±20%","4mA","-","Shielded","2.4 Ohm Max","35 @ 2MHz","13MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-MLZ.jpg","445-6400-1-ND","MLZ2012M470WT000","TDK Corporation","INDUCTOR MULTILAYER 47UH 0805",42540,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","47µH","±20%","170mA","50mA","Shielded","3.7 Ohm","-","20MHz","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1067-1-ND","MLF2012K470KT000","TDK Corporation","INDUCTOR MULTILAYER 47UH 0805",9445,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","47µH","±10%","4mA","-","Shielded","2.7 Ohm Max","35 @ 2MHz","11MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-9001-1-ND","MLF2012K470M","TDK Corporation","INDUCTOR MULTILAYER 47UH 0805",1348,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","47µH","±20%","4mA","-","Shielded","2.7 Ohm Max","35 @ 2MHz","11MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3623-1-ND","GLF201208T470M","TDK Corporation","INDUCTOR 47UH 60MA 20% 0805",2414,0,"0.21000",0,1,"Cut Tape (CT)","GLF","Wirewound","-","47µH","±20%","120mA","60mA","Shielded","5.3 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3161-1-ND","GLF2012T470K","TDK Corporation","INDUCTOR 47UH 75MA 10% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","47µH","±10%","170mA","50mA","Shielded","1.7 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3616-1-ND","GLFR2012T470M-LR","TDK Corporation","INDUCTOR 47UH 50MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLFR","Wirewound","-","47µH","±20%","230mA","50mA","Shielded","1.38 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3629-1-ND","GLCR2012T470M-HC","TDK Corporation","INDUCTOR 47UH 70MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLCR","Wirewound","-","47µH","±20%","170mA","70mA","Shielded","2.4 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-9002-1-ND","MLF2012K560M","TDK Corporation","INDUCTOR MULTILAYER 56UH 0805",2778,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","56µH","±20%","4mA","-","Shielded","2.8 Ohm Max","35 @ 2MHz","10MHz","-40°C ~ 85°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1069-1-ND","MLF2012C680KT000","TDK Corporation","INDUCTOR MULTILAYER 68UH 0805",5991,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","68µH","±10%","2mA","-","Shielded","2.9 Ohm Max","25 @ 1MHz","9MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8981-1-ND","MLF2012C680M","TDK Corporation","INDUCTOR MULTILAYER 68UH 0805",3554,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","68µH","±20%","2mA","-","Shielded","2.9 Ohm Max","25 @ 1MHz","9MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8982-1-ND","MLF2012C820M","TDK Corporation","INDUCTOR MULTILAYER 82UH 0805",2879,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","82µH","±20%","2mA","-","Shielded","3 Ohm Max","25 @ 1MHz","8MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e533_mlz.pdf","-","445-9496-1-ND","MLZ2012N101LT000","TDK Corporation","INDUCTOR MULTILAYER 100UH 0805",2462,0,"0.11000",0,1,"Cut Tape (CT)","MLZ","Multilayer","Ferrite","100µH","±20%","140mA","30mA","Shielded","3.5 Ohm","-","-","-55°C ~ 125°C","2MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-8975-1-ND","MLF2012C101M","TDK Corporation","INDUCTOR MULTILAYER 100UH 0805",4123,0,"0.14000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","100µH","±20%","2mA","-","Shielded","3.1 Ohm Max","25 @ 1MHz","7MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://www.tdk.co.jp/tefe02/e511_mlf_02.pdf","http://media.digikey.com/photos/TDK%20Photos/MLF2012%20SERIES.jpg","445-1071-1-ND","MLF2012C101KT000","TDK Corporation","INDUCTOR MULTILAYER 100UH 0805",38608,0,"0.16000",0,1,"Cut Tape (CT)","MLF","Multilayer","Ferrite","100µH","±10%","2mA","-","Shielded","3.1 Ohm Max","25 @ 1MHz","7MHz","-40°C ~ 85°C","1MHz","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.057"" (1.45mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLCR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3630-1-ND","GLCR2012T101M-HC","TDK Corporation","INDUCTOR 100UH 40MA 20% 0805",25994,0,"0.19000",0,1,"Cut Tape (CT)","GLCR","Wirewound","-","100µH","±20%","130mA","40mA","Shielded","4.5 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLF,GLC%20Series.pdf","http://media.digikey.com/photos/TDK%20Photos/GLCR2012T1R0M-HC.jpg","445-3162-1-ND","GLF2012T101K","TDK Corporation","INDUCTOR 100UH 50MA 10% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLF","Wirewound","-","100µH","±10%","110mA","30mA","Shielded","4 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/GLFR2012.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805-GLCR.jpg","445-3617-1-ND","GLFR2012T101M-LR","TDK Corporation","INDUCTOR 100UH 30MA 20% 0805",0,0,"Call",0,1,"Cut Tape (CT)","GLFR","Wirewound","-","100µH","±20%","160mA","30mA","Shielded","3 Ohm","-","-","-40°C ~ 105°C","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.053"" (1.35mm)","0805 (2012 Metric)"
