"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Resistance (Ohms)","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Package / Case","Supplier Device Package","Size / Dimension","Height","Number of Terminations"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT29R4CT-ND","RMCF1210FT29R4","Stackpole Electronics Inc","RES 29.4 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","29.4","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT2K37CT-ND","RMCF1210FT2K37","Stackpole Electronics Inc","RES 2.37K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","2.37k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT2K74CT-ND","RMCF1210FT2K74","Stackpole Electronics Inc","RES 2.74K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","2.74k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT301RCT-ND","RMCF1210FT301R","Stackpole Electronics Inc","RES 301 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","301","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT34R0CT-ND","RMCF1210FT34R0","Stackpole Electronics Inc","RES 34 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","34","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT34R8CT-ND","RMCF1210FT34R8","Stackpole Electronics Inc","RES 34.8 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","34.8","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT365RCT-ND","RMCF1210FT365R","Stackpole Electronics Inc","RES 365 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","365","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT38R3CT-ND","RMCF1210FT38R3","Stackpole Electronics Inc","RES 38.3 OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","38.3","±1%","0.5W, 1/2W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT3K40CT-ND","RMCF1210FT3K40","Stackpole Electronics Inc","RES 3.4K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","3.4k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
"http://www.seielect.com/Catalog/SEI-RMCF_RMCP.pdf","http://media.digikey.com/photos/Stackpole%20Photos/MFG_RMC%20SERIES.jpg","RMCF1210FT3K48CT-ND","RMCF1210FT3K48","Stackpole Electronics Inc","RES 3.48K OHM 1/3W 1% 1210",8000,0,"0.22000",0,1,"Cut Tape (CT)","RMCF","3.48k","±1%","0.333W, 1/3W","Thick Film","-","±100ppm/°C","1210 (3225 Metric)","1210","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.028"" (0.70mm)","2"
