Reference	Value (lower bound)	Value	Value (upper bound)	Tolerance (lower bound)	Tolerance (upper bound)	rel. tol?	Footprint	Datasheets	Digi-Key Part Number	Manufacturer Part Number	Manufacturer	Current (A)	Q	DC Resistance (ohm)	Tolerance	Core Material	Price												
L	1.400000e-009	1.500000e-009	1.600000e-009	-1.000000e-010	1.000000e-010	0	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_high-frequency_mlg_en.pdf	445-16265-1-ND	MLG1005S1N5BTD25	TDK Corporation	1.000000e+000	-	1.000000e-001	±0.1nH	Non-Magnetic	0.08000												
L	2.100000e-009	2.200000e-009	2.300000e-009	-1.000000e-010	1.000000e-010	0	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_high-frequency_mlg_en.pdf	445-16281-1-ND	MLG1005S2N2BTD25	TDK Corporation	9.000000e-001	-	1.500000e-001	±0.1nH	Non-Magnetic	0.08000												
L	2.300000e-009	2.400000e-009	2.500000e-009	-1.000000e-010	1.000000e-010	0	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_high-frequency_mlg_en.pdf	445-16284-1-ND	MLG1005S2N4BTD25	TDK Corporation	8.000000e-001	-	1.500000e-001	±0.1nH	Non-Magnetic	0.08000												
L	3.200000e-009	3.300000e-009	3.400000e-009	-1.000000e-010	1.000000e-010	0	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_high-frequency_mlg_en.pdf	445-16297-1-ND	MLG1005S3N3BTD25	TDK Corporation	8.000000e-001	-	2.000000e-001	±0.1nH	Non-Magnetic	0.08000												
L	3.500000e-009	3.600000e-009	3.700000e-009	-1.000000e-010	1.000000e-010	0	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_automotive_high-frequency_mlg_en.pdf	445-16300-1-ND	MLG1005S3N6BTD25	TDK Corporation	7.000000e-001	-	2.000000e-001	±0.1nH	Non-Magnetic	0.08000												
L	7.000000e-010	1.000000e-009	1.300000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9401-1-ND	MHQ1005P1N0ST000	TDK Corporation	1.200000e+000	-	3.000000e-002	±0.3nH	Ceramic	0.20000												
L	8.000000e-010	1.100000e-009	1.400000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9402-1-ND	MHQ1005P1N1ST000	TDK Corporation	1.200000e+000	-	3.000000e-002	±0.3nH	Ceramic	0.20000												
L	9.000000e-010	1.200000e-009	1.500000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9403-1-ND	MHQ1005P1N2ST000	TDK Corporation	1.200000e+000	-	3.000000e-002	±0.3nH	Ceramic	0.20000												
L	1.000000e-009	1.300000e-009	1.600000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9404-1-ND	MHQ1005P1N3ST000	TDK Corporation	1.200000e+000	-	3.000000e-002	±0.3nH	Ceramic	0.20000												
L	1.200000e-009	1.500000e-009	1.800000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9405-1-ND	MHQ1005P1N5ST000	TDK Corporation	1.000000e+000	23 @ 250MHz	4.000000e-002	±0.3nH	Ceramic	0.20000												
L	1.300000e-009	1.600000e-009	1.900000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9406-1-ND	MHQ1005P1N6ST000	TDK Corporation	1.000000e+000	23 @ 250MHz	4.000000e-002	±0.3nH	Ceramic	0.20000												
L	1.500000e-009	1.800000e-009	2.100000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9407-1-ND	MHQ1005P1N8ST000	TDK Corporation	1.000000e+000	23 @ 250MHz	4.000000e-002	±0.3nH	Ceramic	0.20000												
L	1.700000e-009	2.000000e-009	2.300000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9408-1-ND	MHQ1005P2N0ST000	TDK Corporation	1.000000e+000	23 @ 250MHz	5.000000e-002	±0.3nH	Ceramic	0.20000												
L	1.900000e-009	2.200000e-009	2.500000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9409-1-ND	MHQ1005P2N2ST000	TDK Corporation	1.000000e+000	23 @ 250MHz	6.000000e-002	±0.3nH	Ceramic	0.20000												
L	2.100000e-009	2.400000e-009	2.700000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9410-1-ND	MHQ1005P2N4ST000	TDK Corporation	1.000000e+000	23 @ 250MHz	6.000000e-002	±0.3nH	Ceramic	0.20000												
L	2.400000e-009	2.700000e-009	3.000000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9411-1-ND	MHQ1005P2N7ST000	TDK Corporation	9.000000e-001	23 @ 250MHz	7.000000e-002	±0.3nH	Ceramic	0.20000												
L	2.700000e-009	3.000000e-009	3.300000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9412-1-ND	MHQ1005P3N0ST000	TDK Corporation	9.000000e-001	23 @ 250MHz	8.000000e-002	±0.3nH	Ceramic	0.20000												
L	3.000000e-009	3.300000e-009	3.600000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9413-1-ND	MHQ1005P3N3ST000	TDK Corporation	9.000000e-001	23 @ 250MHz	8.000000e-002	±0.3nH	Ceramic	0.20000												
L	4.000000e-009	4.300000e-009	4.600000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9416-1-ND	MHQ1005P4N3ST000	TDK Corporation	8.000000e-001	23 @ 250MHz	1.100000e-001	±0.3nH	Ceramic	0.20000												
L	4.400000e-009	4.700000e-009	5.000000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9417-1-ND	MHQ1005P4N7ST000	TDK Corporation	8.000000e-001	23 @ 250MHz	1.100000e-001	±0.3nH	Ceramic	0.20000												
L	4.800000e-009	5.100000e-009	5.400000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9418-1-ND	MHQ1005P5N1ST000	TDK Corporation	8.000000e-001	23 @ 250MHz	1.200000e-001	±0.3nH	Ceramic	0.20000												
L	5.900000e-009	6.200000e-009	6.500000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9420-1-ND	MHQ1005P6N2ST000	TDK Corporation	7.000000e-001	23 @ 250MHz	1.300000e-001	±0.3nH	Ceramic	0.20000												
L	6.460000e-009	6.800000e-009	7.140000e-009	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9421-1-ND	MHQ1005P6N8JT000	TDK Corporation	7.000000e-001	23 @ 250MHz	1.400000e-001	±5%	Ceramic	0.20000												
L	1.140000e-008	1.200000e-008	1.260000e-008	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9426-1-ND	MHQ1005P12NJT000	TDK Corporation	4.500000e-001	23 @ 250MHz	2.400000e-001	±5%	Ceramic	0.20000												
L	1.425000e-008	1.500000e-008	1.575000e-008	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9427-1-ND	MHQ1005P15NJT000	TDK Corporation	4.000000e-001	23 @ 250MHz	2.800000e-001	±5%	Ceramic	0.20000												
L	3.300000e-009	3.600000e-009	3.900000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9414-1-ND	MHQ1005P3N6ST000	TDK Corporation	9.000000e-001	23 @ 250MHz	9.000000e-002	±0.3nH	Ceramic	0.20000												
L	3.600000e-009	3.900000e-009	4.200000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9415-1-ND	MHQ1005P3N9ST000	TDK Corporation	9.000000e-001	23 @ 250MHz	9.000000e-002	±0.3nH	Ceramic	0.20000												
L	5.300000e-009	5.600000e-009	5.900000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9419-1-ND	MHQ1005P5N6ST000	TDK Corporation	8.000000e-001	23 @ 250MHz	1.300000e-001	±0.3nH	Ceramic	0.20000												
L	7.125000e-009	7.500000e-009	7.875000e-009	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9422-1-ND	MHQ1005P7N5JT000	TDK Corporation	6.000000e-001	23 @ 250MHz	1.600000e-001	±5%	Ceramic	0.20000												
L	7.790000e-009	8.200000e-009	8.610000e-009	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9423-1-ND	MHQ1005P8N2JT000	TDK Corporation	5.500000e-001	23 @ 250MHz	1.600000e-001	±5%	Ceramic	0.20000												
L	8.645000e-009	9.100000e-009	9.555000e-009	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9424-1-ND	MHQ1005P9N1JT000	TDK Corporation	5.500000e-001	23 @ 250MHz	1.700000e-001	±5%	Ceramic	0.20000												
L	9.500000e-009	1.000000e-008	1.050000e-008	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e534_mhq.pdf	445-9425-1-ND	MHQ1005P10NJT000	TDK Corporation	5.000000e-001	23 @ 250MHz	1.900000e-001	±5%	Ceramic	0.20000												
L	1.620000e-006	1.800000e-006	1.980000e-006	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15688-1-ND	MLF1005G1R8KT000	TDK Corporation	3.000000e-002	30 @ 10MHz	1.050000e+000	±10%	Ferrite	0.22000												
L	6.120000e-007	6.800000e-007	7.480000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15697-1-ND	MLF1005GR68KT000	TDK Corporation	4.500000e-002	30 @ 10MHz	5.500000e-001	±10%	Ferrite	0.22000												
L	1.080000e-007	1.200000e-007	1.320000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15703-1-ND	MLF1005VR12KT000	TDK Corporation	1.800000e-001	10 @ 25MHz	5.900000e-001	±10%	Ferrite	0.22000												
L	1.620000e-007	1.800000e-007	1.980000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15705-1-ND	MLF1005VR18KT000	TDK Corporation	1.600000e-001	15 @ 25MHz	7.200000e-001	±10%	Ferrite	0.22000												
L	1.980000e-007	2.200000e-007	2.420000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15706-1-ND	MLF1005VR22KT000	TDK Corporation	1.600000e-001	15 @ 25MHz	7.900000e-001	±10%	Ferrite	0.22000												
L	3.510000e-007	3.900000e-007	4.290000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15709-1-ND	MLF1005VR39KT000	TDK Corporation	1.300000e-001	15 @ 25MHz	1.350000e+000	±10%	Ferrite	0.22000												
L	1.425000e-007	1.500000e-007	1.575000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf.pdf	445-9509-1-ND	MLF1005VR15JT000	TDK Corporation	1.800000e-001	15 @ 25MHz	6.300000e-001	±5%	Ferrite	0.22000												
L	1.710000e-007	1.800000e-007	1.890000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf.pdf	445-9510-1-ND	MLF1005VR18JT000	TDK Corporation	1.600000e-001	15 @ 25MHz	7.200000e-001	±5%	Ferrite	0.22000												
L	2.090000e-007	2.200000e-007	2.310000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf.pdf	445-9511-1-ND	MLF1005VR22JT000	TDK Corporation	1.600000e-001	15 @ 25MHz	7.900000e-001	±5%	Ferrite	0.22000												
L	2.565000e-007	2.700000e-007	2.835000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf.pdf	445-9512-1-ND	MLF1005VR27JT000	TDK Corporation	1.500000e-001	15 @ 25MHz	9.100000e-001	±5%	Ferrite	0.22000												
L	3.135000e-007	3.300000e-007	3.465000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e511_mlf.pdf	445-9513-1-ND	MLF1005VR33JT000	TDK Corporation	1.400000e-001	15 @ 25MHz	1.050000e+000	±5%	Ferrite	0.22000												
L	9.000000e-007	1.000000e-006	1.100000e-006	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15682-1-ND	MLF1005G1R0KT000	TDK Corporation	4.000000e-002	30 @ 10MHz	6.400000e-001	±10%	Ferrite	0.22000												
L	1.080000e-006	1.200000e-006	1.320000e-006	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15684-1-ND	MLF1005G1R2KT000	TDK Corporation	3.500000e-002	30 @ 10MHz	7.900000e-001	±10%	Ferrite	0.22000												
L	1.350000e-006	1.500000e-006	1.650000e-006	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15686-1-ND	MLF1005G1R5KT000	TDK Corporation	3.500000e-002	30 @ 10MHz	9.500000e-001	±10%	Ferrite	0.22000												
L	1.980000e-006	2.200000e-006	2.420000e-006	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15690-1-ND	MLF1005G2R2KT000	TDK Corporation	3.000000e-002	30 @ 10MHz	1.300000e+000	±10%	Ferrite	0.22000												
L	4.230000e-007	4.700000e-007	5.170000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15693-1-ND	MLF1005GR47KT000	TDK Corporation	5.000000e-002	30 @ 10MHz	4.200000e-001	±10%	Ferrite	0.22000												
L	5.040000e-007	5.600000e-007	6.160000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15695-1-ND	MLF1005GR56KT000	TDK Corporation	4.500000e-002	30 @ 10MHz	4.700000e-001	±10%	Ferrite	0.22000												
L	7.380000e-007	8.200000e-007	9.020000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15699-1-ND	MLF1005GR82KT000	TDK Corporation	4.000000e-002	30 @ 10MHz	5.900000e-001	±10%	Ferrite	0.22000												
L	9.500000e-008	1.000000e-007	1.050000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15700-1-ND	MLF1005VR10JT000	TDK Corporation	1.800000e-001	10 @ 25MHz	5.100000e-001	±5%	Ferrite	0.22000												
L	9.000000e-008	1.000000e-007	1.100000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15701-1-ND	MLF1005VR10KT000	TDK Corporation	1.800000e-001	10 @ 25MHz	5.100000e-001	±10%	Ferrite	0.22000												
L	1.140000e-007	1.200000e-007	1.260000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15702-1-ND	MLF1005VR12JT000	TDK Corporation	1.800000e-001	10 @ 25MHz	5.900000e-001	±5%	Ferrite	0.22000												
L	1.350000e-007	1.500000e-007	1.650000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15704-1-ND	MLF1005VR15KT000	TDK Corporation	1.800000e-001	15 @ 25MHz	6.300000e-001	±10%	Ferrite	0.22000												
L	2.430000e-007	2.700000e-007	2.970000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15707-1-ND	MLF1005VR27KT000	TDK Corporation	1.500000e-001	15 @ 25MHz	9.100000e-001	±10%	Ferrite	0.22000												
L	2.970000e-007	3.300000e-007	3.630000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15708-1-ND	MLF1005VR33KT000	TDK Corporation	1.400000e-001	15 @ 25MHz	1.050000e+000	±10%	Ferrite	0.22000												
L	4.230000e-007	4.700000e-007	5.170000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15710-1-ND	MLF1005VR47KT000	TDK Corporation	1.200000e-001	15 @ 25MHz	1.500000e+000	±10%	Ferrite	0.22000												
L	5.040000e-007	5.600000e-007	6.160000e-007	-1.000000e-001	1.000000e-001	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15711-1-ND	MLF1005VR56KT000	TDK Corporation	1.200000e-001	15 @ 25MHz	1.950000e+000	±10%	Ferrite	0.22000												
L	4.000000e-009	4.300000e-009	4.600000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-6359-1-ND	MLK1005S4N3ST000	TDK Corporation	4.000000e-001	7 @ 100MHz	2.800000e-001	±0.3nH	Ceramic	0.08000												
L	2.100000e-009	2.400000e-009	2.700000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-6356-1-ND	MLK1005S2N4ST000	TDK Corporation	5.000000e-001	6 @ 100MHz	2.000000e-001	±0.3nH	Ceramic	0.08000												
L	9.500000e-007	1.000000e-006	1.050000e-006	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15681-1-ND	MLF1005G1R0JT000	TDK Corporation	4.000000e-002	30 @ 10MHz	6.400000e-001	±5%	Ferrite	0.26000												
L	1.140000e-006	1.200000e-006	1.260000e-006	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15683-1-ND	MLF1005G1R2JT000	TDK Corporation	3.500000e-002	30 @ 10MHz	7.900000e-001	±5%	Ferrite	0.26000												
L	1.425000e-006	1.500000e-006	1.575000e-006	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15685-1-ND	MLF1005G1R5JT000	TDK Corporation	3.500000e-002	30 @ 10MHz	9.500000e-001	±5%	Ferrite	0.26000												
L	1.710000e-006	1.800000e-006	1.890000e-006	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15687-1-ND	MLF1005G1R8JT000	TDK Corporation	3.000000e-002	30 @ 10MHz	1.050000e+000	±5%	Ferrite	0.26000												
L	2.090000e-006	2.200000e-006	2.310000e-006	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15689-1-ND	MLF1005G2R2JT000	TDK Corporation	3.000000e-002	30 @ 10MHz	1.300000e+000	±5%	Ferrite	0.26000												
L	3.705000e-007	3.900000e-007	4.095000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15691-1-ND	MLF1005GR39JT000	TDK Corporation	5.000000e-002	30 @ 10MHz	4.100000e-001	±5%	Ferrite	0.26000												
L	4.465000e-007	4.700000e-007	4.935000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15692-1-ND	MLF1005GR47JT000	TDK Corporation	5.000000e-002	30 @ 10MHz	4.200000e-001	±5%	Ferrite	0.26000												
L	5.320000e-007	5.600000e-007	5.880000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15694-1-ND	MLF1005GR56JT000	TDK Corporation	4.500000e-002	30 @ 10MHz	4.700000e-001	±5%	Ferrite	0.26000												
L	6.460000e-007	6.800000e-007	7.140000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15696-1-ND	MLF1005GR68JT000	TDK Corporation	4.500000e-002	30 @ 10MHz	5.500000e-001	±5%	Ferrite	0.26000												
L	7.790000e-007	8.200000e-007	8.610000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://product.tdk.com/inductor/ind/en/documents/inductor_standard_mlf-j_en.pdf	445-15698-1-ND	MLF1005GR82JT000	TDK Corporation	4.000000e-002	30 @ 10MHz	5.900000e-001	±5%	Ferrite	0.26000												
L	1.000000e-009	1.300000e-009	1.600000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-6353-1-ND	MLK1005S1N3ST000	TDK Corporation	5.000000e-001	5 @ 100MHz	1.500000e-001	±0.3nH	Ceramic	0.08000												
L	7.125000e-008	7.500000e-008	7.875000e-008	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlg.pdf	445-6317-1-ND	MLG1005S75NJT000	TDK Corporation	2.000000e-001	-	1.500000e+000	±5%	Ceramic	0.08000												
L	3.135000e-007	3.300000e-007	3.465000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlg.pdf	445-3077-1-ND	MLG1005SR33JT000	TDK Corporation	5.000000e-002	-	7.000000e+000	±5%	Ceramic	0.08000												
L	1.140000e-008	1.200000e-008	1.260000e-008	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlg.pdf	445-3060-1-ND	MLG1005S12NJT000	TDK Corporation	4.000000e-001	-	4.000000e-001	±5%	Ceramic	0.08000												
L	1.900000e-009	2.200000e-009	2.500000e-009	-3.000000e-010	3.000000e-010	0	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-1459-1-ND	MLK1005S2N2ST000	TDK Corporation	5.000000e-001	6 @ 100MHz	1.800000e-001	±0.3nH	Ceramic	0.08000												
L	1.520000e-007	1.600000e-007	1.680000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-9487-1-ND	MLK1005SR16JT000	TDK Corporation	8.000000e-002	6 @ 100MHz	5.200000e+000	±5%	Ceramic	0.08000												
L	1.045000e-007	1.100000e-007	1.155000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-9483-1-ND	MLK1005SR11JT000	TDK Corporation	1.000000e-001	6 @ 100MHz	2.700000e+000	±5%	Ceramic	0.08000												
L	2.280000e-007	2.400000e-007	2.520000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-9491-1-ND	MLK1005SR24JT000	TDK Corporation	7.000000e-002	6 @ 100MHz	6.500000e+000	±5%	Ceramic	0.08000												
L	2.850000e-007	3.000000e-007	3.150000e-007	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlk.pdf	445-9493-1-ND	MLK1005SR30JT000	TDK Corporation	7.000000e-002	6 @ 100MHz	7.500000e+000	±5%	Ceramic	0.08000												
L	1.425000e-008	1.500000e-008	1.575000e-008	-5.000000e-002	5.000000e-002	2	0402 (1005 Metric)	http://www.tdk.co.jp/tefe02/e521_mlg.pdf	445-3061-1-ND	MLG1005S15NJT000	TDK Corporation	4.000000e-001	-	5.500000e-001	±5%	Ceramic	0.08000												
