"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/photos/TDK%20Photos/CGJ6M.JPG","445-9222-1-ND","CGJ6M3X7S2A475K200AA","TDK Corporation","CAP CER 4.7UF 100V 10% X7S 1210",910,0,"3.05000",1,1,"Cut Tape (CT)","CGJ","4.7µF","100V","±10%","X7S","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.079"" (2.00mm)","-","-"
"http://psearch.murata.com/capacitor/product/GA355DR7GB103KY02%23.pdf","http://media.digikey.com/photos/Murata%20Photos/2211%20Murata%20MLCC%20Caps.jpg","490-4235-1-ND","GA355DR7GB103KY02L","Murata Electronics North America","CAP CER 10000PF 250VAC X7R 2220",66,0,"3.62000",1,1,"Cut Tape (CT)","GA3","10000pF","250VAC","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Safety","X2","2220 (5750 Metric)","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","-","0.091"" (2.30mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-13339-1-ND","CGJ3E2X7R1C154K080AA","TDK Corporation","CAP CER 0.15UF 16V 10% X7R 0603",0,0,"0.24000",1,1,"Cut Tape (CT)","CGJ","0.15µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-13309-1-ND","CGJ3E1X7R0J155K080AC","TDK Corporation","CAP CER 1.5UF 6.3V 10% X7R 0603",0,0,"0.32000",1,1,"Cut Tape (CT)","CGJ","1.5µF","6.3V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-13371-1-ND","CGJ4J3X7R1H105K125AB","TDK Corporation","CAP CER 1UF 50V 10% X7R 0805",0,0,"0.84000",1,1,"Cut Tape (CT)","CGJ","1.0µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.057"" (1.45mm)","-","-"
"http://media.digikey.com/pdf/Data%20Sheets/Murata%20PDFs/Gxx,LLx_Series.pdf","http://media.digikey.com/photos/Murata%20Photos/2220%20Murata%20MLCC%20Caps.jpg","490-7747-1-ND","GA355XR7GB563KW06L","Murata Electronics North America","CAP CER 0.056UF 250VAC X7R 2220",0,0,"2.30000",1,1,"Cut Tape (CT)","GA3","0.056µF","250VAC","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Safety","Y3","2220 (5750 Metric)","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","-","0.059"" (1.50mm)","-","-"
"http://www.johansondielectrics.com/images/stories/surface-mount/safety-certified/JDI_Safety-Caps_2013-21.pdf","http://media.digikey.com/Photos/Johanson%20Dielect%20Photos/502R29N100KV3E-%60%60%60%60-SC.jpg","709-1260-1-ND","302R29W681MV3E-****-SC","Johanson Dielectrics Inc","CAP CER 680PF 3KV 20% X7R 1808",0,0,"Call",1,1,"Cut Tape (CT)","SC","680pF","250VAC","±20%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Safety","X2Y3","1808 (4520 Metric)","0.189"" L x 0.080"" W (4.80mm x 2.03mm)","-","0.085"" (2.16mm)","-","-"
"http://www.johansondielectrics.com/images/stories/surface-mount/safety-certified/JDI_Safety-Caps_2013-21.pdf","http://media.digikey.com/Photos/Johanson%20Dielect%20Photos/502R29N100KV3E-%60%60%60%60-SC.jpg","709-1090-1-ND","302R29N151KV3E-****-SC","Johanson Dielectrics Inc","CAP CER 150PF 3KV 10% NP0 1808",0,0,"Call",1,1,"Cut Tape (CT)","SC","150pF","250VAC","±10%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","Safety","X2Y3","1808 (4520 Metric)","0.189"" L x 0.080"" W (4.80mm x 2.03mm)","-","0.085"" (2.16mm)","-","-"
"http://www.johansondielectrics.com/images/stories/surface-mount/safety-certified/JDI_Safety-Caps_2013-21.pdf","http://media.digikey.com/Photos/Johanson%20Dielect%20Photos/502R29N100KV3E-%60%60%60%60-SC.jpg","709-1089-1-ND","302R29N100JV3E-****-SC","Johanson Dielectrics Inc","CAP CER 10PF 3KV 5% NP0 1808",0,0,"Call",1,1,"Cut Tape (CT)","SC","10pF","250VAC","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","Safety","X2Y3","1808 (4520 Metric)","0.189"" L x 0.080"" W (4.80mm x 2.03mm)","-","0.085"" (2.16mm)","-","-"
"http://www.johansondielectrics.com/images/stories/surface-mount/safety-certified/JDI_Safety-Caps_2013-21.pdf","http://media.digikey.com/Photos/Johanson%20Dielect%20Photos/502R29N100KV3E-%60%60%60%60-SC.jpg","709-1095-1-ND","302R29N471KV3E-****-SC","Johanson Dielectrics Inc","CAP CER 470PF 3KV 10% NP0 1808",0,0,"Call",1,1,"Cut Tape (CT)","SC","470pF","250VAC","±10%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","Safety","X2Y3","1808 (4520 Metric)","0.189"" L x 0.080"" W (4.80mm x 2.03mm)","-","0.085"" (2.16mm)","-","-"
