"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8166-1-ND","CGJ4J2X7R1H104K125AA","TDK Corporation","CAP CER 0.1UF 50V 10% X7R 0805",15365,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","0.1µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8173-1-ND","CGJ4J2X7R1E104K125AA","TDK Corporation","CAP CER 0.1UF 25V 10% X7R 0805",4382,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","0.1µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8182-1-ND","CGJ4J2X7R1C683K125AA","TDK Corporation","CAP CER 0.068UF 16V 10% X7R 0805",3157,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","0.068µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8172-1-ND","CGJ4J2X7R1E683K125AA","TDK Corporation","CAP CER 0.068UF 25V 10% X7R 0805",3715,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","0.068µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8165-1-ND","CGJ4J2X7R1H683K125AA","TDK Corporation","CAP CER 0.068UF 50V 10% X7R 0805",3884,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","0.068µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.053"" (1.35mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_midvoltage_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-9135-1-ND","CGJ3E2C0G2A821J080AA","TDK Corporation","CAP CER 820PF 100V 5% NP0 0603",7948,0,"0.36000",1,1,"Cut Tape (CT)","CGJ","820pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.031"" (0.80mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8150-1-ND","CGJ4C2C0G1H182J060AA","TDK Corporation","CAP CER 1800PF 50V 5% NP0 0805",7885,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","1800pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0805%20(2012)%20TDK.jpg","445-8151-1-ND","CGJ4C2C0G1H222J060AA","TDK Corporation","CAP CER 2200PF 50V 5% NP0 0805",7286,0,"0.33000",1,1,"Cut Tape (CT)","CGJ","2200pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.028"" (0.70mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-8111-1-ND","CGJ3E2C0G1H472J080AA","TDK Corporation","CAP CER 4700PF 50V 5% NP0 0603",9783,0,"0.34000",1,1,"Cut Tape (CT)","CGJ","4700pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-"
"http://product.tdk.com/capacitor/mlcc/en/documents/mlcc_highreliability_general_en.pdf","http://media.digikey.com/Renders/TDK%20Renders/0603%20(1608%20Metric).jpg","445-8110-1-ND","CGJ3E2C0G1H392J080AA","TDK Corporation","CAP CER 3900PF 50V 5% NP0 0603",4959,0,"0.34000",1,1,"Cut Tape (CT)","CGJ","3900pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","High Reliability","-","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.034"" (0.87mm)","-","-"
